epoch,ctr1_loss,ctr2_loss,ctr3_loss,dec1_loss,dec2_loss,dec3_loss,enc1_binary_accuracy,enc1_loss,enc2_binary_accuracy,enc2_loss,enc3_binary_accuracy,enc3_loss,loss,val_ctr1_loss,val_ctr2_loss,val_ctr3_loss,val_dec1_loss,val_dec2_loss,val_dec3_loss,val_enc1_binary_accuracy,val_enc1_loss,val_enc2_binary_accuracy,val_enc2_loss,val_enc3_binary_accuracy,val_enc3_loss,val_loss
10,0.2516472339630127,0.24762803316116333,0.0,0.09719126671552658,0.11502454429864883,0.12618285417556763,0.987500011920929,0.08202250301837921,0.9850000143051147,0.09816119074821472,0.9775000214576721,0.10899028182029724,0.6275726556777954,0.2516086995601654,0.24950334429740906,0.0,0.08975563198328018,0.09586545079946518,0.10575535148382187,0.7574999928474426,0.6621856093406677,0.7850000262260437,0.5412614345550537,0.8125,0.4062842130661011,1.901107668876648
11,0.25205063819885254,0.24949634075164795,0.0,0.08793079107999802,0.0985390841960907,0.11182247847318649,0.987500011920929,0.06469371169805527,0.9825000166893005,0.07577315717935562,0.9825000166893005,0.08160747587680817,0.5203667283058167,0.25157269835472107,0.24858184158802032,0.0,0.07513978332281113,0.08276405185461044,0.09089402854442596,0.7200000286102295,0.7759788632392883,0.7774999737739563,0.5814823508262634,0.8500000238418579,0.33281317353248596,1.9390722513198853
12,0.25184735655784607,0.24951785802841187,0.0,0.08397898077964783,0.10271354764699936,0.11640442162752151,0.9925000071525574,0.05430402606725693,0.9900000095367432,0.06919065117835999,0.987500011920929,0.06459223479032516,0.4911837875843048,0.2514374852180481,0.2523082494735718,0.0,0.07336881011724472,0.08072374016046524,0.0881388857960701,0.7350000143051147,0.7365947961807251,0.7749999761581421,0.5767118334770203,0.8299999833106995,0.36427363753318787,1.919811725616455
13,0.2517105042934418,0.2466699481010437,0.0,0.08160868287086487,0.08753160387277603,0.10309964418411255,0.9950000047683716,0.04561646282672882,0.9925000071525574,0.05909218639135361,0.9825000166893005,0.06502272933721542,0.4419713318347931,0.25168341398239136,0.251745343208313,0.0,0.06839780509471893,0.07375109195709229,0.0818120539188385,0.7649999856948853,0.6726622581481934,0.8174999952316284,0.44999831914901733,0.800000011920929,0.4277704656124115,1.7743921279907227
14,0.2524451017379761,0.2498282641172409,0.0,0.07763949036598206,0.08494223654270172,0.09733926504850388,0.9975000023841858,0.04259613901376724,0.9925000071525574,0.058825887739658356,0.9950000047683716,0.05029423534870148,0.4116373062133789,0.25204068422317505,0.24923114478588104,0.0,0.064137764275074,0.07153666764497757,0.07948706299066544,0.7749999761581421,0.7269925475120544,0.8274999856948853,0.4914313852787018,0.8799999952316284,0.30103766918182373,1.7346234321594238
15,0.2520392835140228,0.2478518933057785,0.0,0.0752967819571495,0.08407992124557495,0.09375841915607452,0.9975000023841858,0.03355053812265396,0.9950000047683716,0.04145920276641846,0.9950000047683716,0.04085873067378998,0.36900365352630615,0.2514392137527466,0.25310611724853516,0.0,0.06152619421482086,0.06747811287641525,0.07414263486862183,0.7325000166893005,0.8087231516838074,0.8199999928474426,0.553871750831604,0.8999999761581421,0.2789090871810913,1.8446509838104248
16,0.25224077701568604,0.2512176036834717,0.0,0.07422874867916107,0.0782446563243866,0.0883583128452301,0.9950000047683716,0.03506891801953316,0.9900000095367432,0.046170420944690704,0.9900000095367432,0.043971430510282516,0.36604249477386475,0.2520376741886139,0.25113385915756226,0.0,0.06022251024842262,0.06628546118736267,0.07379230856895447,0.7049999833106995,0.9076990485191345,0.8149999976158142,0.5752602815628052,0.8974999785423279,0.269563764333725,1.952824354171753
17,0.25188109278678894,0.24983711540699005,0.0,0.07294095307588577,0.08398116379976273,0.09283938258886337,0.9975000023841858,0.026268083602190018,0.9975000023841858,0.02895563282072544,0.9975000023841858,0.028133057057857513,0.3331182599067688,0.25152304768562317,0.25149133801460266,0.0,0.058209314942359924,0.06401088088750839,0.07228948920965195,0.7225000262260437,0.8306313157081604,0.8050000071525574,0.5619602799415588,0.9024999737739563,0.25194504857063293,1.8390458822250366
18,0.2519162893295288,0.25069427490234375,0.0,0.073185496032238,0.07723692059516907,0.08783461898565292,1.0,0.01933172158896923,1.0,0.025736158713698387,0.9975000023841858,0.02261286973953247,0.3059377074241638,0.2512277364730835,0.2517346739768982,0.0,0.05595490336418152,0.06209856644272804,0.06830866634845734,0.6299999952316284,1.224988579750061,0.7774999737739563,0.6719632148742676,0.9275000095367432,0.18521948158740997,2.2685329914093018
19,0.2516711950302124,0.2514907717704773,0.0,0.0758751928806305,0.07437533140182495,0.08633382618427277,1.0,0.02175700105726719,0.9925000071525574,0.02928052842617035,0.9950000047683716,0.025060569867491722,0.3126823902130127,0.25172749161720276,0.2531704604625702,0.0,0.055636268109083176,0.06082789972424507,0.06612381339073181,0.7475000023841858,0.7811057567596436,0.7900000214576721,0.6444027423858643,0.8349999785423279,0.4064651131629944,2.014561414718628
20,0.2517622709274292,0.2474699467420578,0.0,0.06669002771377563,0.07404007017612457,0.08471818268299103,1.0,0.012199703603982925,1.0,0.01633332669734955,0.9975000023841858,0.014949280768632889,0.268930584192276,0.2516949474811554,0.2515321671962738,0.0,0.0537690632045269,0.06138625741004944,0.06781527400016785,0.7749999761581421,0.7930499911308289,0.7975000143051147,0.5857362151145935,0.8600000143051147,0.3645729720592499,1.9263299703598022
21,0.25169605016708374,0.24821056425571442,0.0,0.0740843340754509,0.07835214585065842,0.08192333579063416,1.0,0.012756304815411568,1.0,0.01372302696108818,1.0,0.0144829535856843,0.2753220796585083,0.2513723075389862,0.2479197084903717,0.0,0.05251750349998474,0.05740775167942047,0.06452064216136932,0.7200000286102295,0.8803549408912659,0.8075000047683716,0.5899521112442017,0.8924999833106995,0.3058246374130249,1.9505771398544312
22,0.25173458456993103,0.24773122370243073,0.0,0.07139275223016739,0.07297370582818985,0.08284720778465271,1.0,0.011155836284160614,0.9925000071525574,0.02005103975534439,0.9975000023841858,0.014591418206691742,0.2730119228363037,0.25136008858680725,0.24888093769550323,0.0,0.051458798348903656,0.05617377907037735,0.0626128688454628,0.6175000071525574,1.282536506652832,0.7674999833106995,0.8018736839294434,0.9375,0.17628365755081177,2.4309396743774414
23,0.2519994378089905,0.24701324105262756,0.0,0.07222534716129303,0.07200305908918381,0.08052363991737366,1.0,0.013580071739852428,1.0,0.016480490565299988,0.9975000023841858,0.01670156791806221,0.2715141773223877,0.25167474150657654,0.2524871528148651,0.0,0.05164564028382301,0.05754179507493973,0.06332053989171982,0.6875,1.2102175951004028,0.7950000166893005,0.7007333636283875,0.8974999785423279,0.22175699472427368,2.305216073989868
24,0.25192734599113464,0.24878892302513123,0.0,0.07055900245904922,0.07509596645832062,0.08076153695583344,1.0,0.009785935282707214,1.0,0.012509524822235107,1.0,0.01160123385488987,0.26031315326690674,0.25175610184669495,0.2502475380897522,0.0,0.05060964450240135,0.05758891999721527,0.06415364146232605,0.75,0.8450298309326172,0.8174999952316284,0.5865925550460815,0.8725000023841858,0.33541369438171387,1.9393877983093262
25,0.25201138854026794,0.2506469786167145,0.0,0.06784449517726898,0.07167913764715195,0.07986292988061905,1.0,0.00793518591672182,1.0,0.011561918072402477,1.0,0.010491574183106422,0.24937519431114197,0.2513754665851593,0.25171196460723877,0.0,0.04811714589595795,0.0529228113591671,0.06029826030135155,0.7574999928474426,0.7395690083503723,0.8075000047683716,0.5794267654418945,0.8575000166893005,0.42153438925743103,1.9018679857254028
26,0.25123703479766846,0.24867945909500122,0.0,0.0677841454744339,0.07288078963756561,0.08036565035581589,1.0,0.005515443626791239,1.0,0.006830875296145678,1.0,0.00726429745554924,0.24064120650291443,0.25119635462760925,0.24741658568382263,0.0,0.047963403165340424,0.05311034247279167,0.05992572009563446,0.7325000166893005,0.9373586773872375,0.7975000143051147,0.6482480764389038,0.8974999785423279,0.2573089599609375,2.0039141178131104
27,0.25174906849861145,0.2485421597957611,0.0,0.06717392802238464,0.07804311811923981,0.08897801488637924,1.0,0.007221009582281113,1.0,0.01125679723918438,1.0,0.01005064882338047,0.26272350549697876,0.2513434886932373,0.25025609135627747,0.0,0.04973411187529564,0.05556553974747658,0.06077221408486366,0.7524999976158142,0.9005481004714966,0.8149999976158142,0.5721230506896973,0.8700000047683716,0.34839630126953125,1.9871388673782349
28,0.2524475157260895,0.24785983562469482,0.0,0.06744622439146042,0.07243919372558594,0.07763352245092392,1.0,0.005079738330096006,1.0,0.007511811796575785,1.0,0.00690748356282711,0.23701797425746918,0.25139865279197693,0.25175514817237854,0.0,0.04744701087474823,0.05343766510486603,0.05850442498922348,0.7400000095367432,0.9368137121200562,0.8274999856948853,0.5329042077064514,0.8949999809265137,0.26234331727027893,1.891450047492981
29,0.25125178694725037,0.24621562659740448,0.0,0.07004529237747192,0.07213888317346573,0.07610800117254257,1.0,0.0058241779915988445,1.0,0.006388446781784296,1.0,0.006937676575034857,0.23744244873523712,0.2519285976886749,0.2527707815170288,0.0,0.04561728611588478,0.05266033113002777,0.05676935240626335,0.7450000047683716,0.8846247792243958,0.8050000071525574,0.5850129127502441,0.8725000023841858,0.36172428727149963,1.9864091873168945
