epoch,ctr1_loss,ctr2_loss,ctr3_loss,dec1_loss,dec2_loss,dec3_loss,enc1_binary_accuracy,enc1_loss,enc2_binary_accuracy,enc2_loss,enc3_binary_accuracy,enc3_loss,loss,val_ctr1_loss,val_ctr2_loss,val_ctr3_loss,val_dec1_loss,val_dec2_loss,val_dec3_loss,val_enc1_binary_accuracy,val_enc1_loss,val_enc2_binary_accuracy,val_enc2_loss,val_enc3_binary_accuracy,val_enc3_loss,val_loss
10,0.2505199611186981,0.2463834434747696,0.0,1.0463080406188965,1.0546181201934814,1.0677247047424316,0.9925000071525574,0.04535844922065735,0.987500011920929,0.05910260230302811,0.9800000190734863,0.06402602046728134,0.16848713159561157,0.2503593862056732,0.250017911195755,0.0,0.9819129109382629,1.0648006200790405,1.125759243965149,0.6725000143051147,1.067948818206787,0.8100000023841858,0.5663982629776001,0.9325000047683716,0.17410284280776978,1.808449387550354
11,0.25053519010543823,0.2474939376115799,0.0,1.0415118932724,1.0497642755508423,1.0647244453430176,0.9925000071525574,0.04102163016796112,0.9900000095367432,0.04862334579229355,0.9925000071525574,0.041118670254945755,0.13076363503932953,0.2503516972064972,0.24951601028442383,0.0,0.9798262119293213,1.0698573589324951,1.1394466161727905,0.7250000238418579,0.9421144127845764,0.8199999928474426,0.5656198859214783,0.8999999761581421,0.22566047310829163,1.7333945035934448
12,0.2506510317325592,0.24734610319137573,0.0,1.0457438230514526,1.0617181062698364,1.0770760774612427,1.0,0.021978482604026794,1.0,0.02651762217283249,1.0,0.02244134619832039,0.07093743979930878,0.2503422498703003,0.24997654557228088,0.0,0.9830111861228943,1.0796067714691162,1.1386189460754395,0.7200000286102295,0.9392454028129578,0.7900000214576721,0.566310703754425,0.8700000047683716,0.27855753898620605,1.7841136455535889
13,0.250610888004303,0.24775540828704834,0.0,1.0467628240585327,1.057041049003601,1.0715657472610474,1.0,0.01867148093879223,1.0,0.02263771928846836,1.0,0.019921479746699333,0.06123068928718567,0.25027844309806824,0.24893465638160706,0.0,0.990864098072052,1.05348539352417,1.129203200340271,0.7925000190734863,0.7147330641746521,0.8324999809265137,0.5594817996025085,0.862500011920929,0.38633131980895996,1.6605465412139893
14,0.25058284401893616,0.24809518456459045,0.0,1.0418304204940796,1.0525622367858887,1.07138991355896,0.9975000023841858,0.02086014114320278,0.9975000023841858,0.026036178693175316,1.0,0.02157805860042572,0.06847438216209412,0.2502575218677521,0.24896211922168732,0.0,0.981789231300354,1.0528467893600464,1.1487892866134644,0.7200000286102295,0.9842461943626404,0.8125,0.5407953262329102,0.8949999809265137,0.23804298043251038,1.7630847692489624
15,0.2506060302257538,0.2482893019914627,0.0,1.0470762252807617,1.0623602867126465,1.0715564489364624,1.0,0.014551566913723946,1.0,0.019124919548630714,1.0,0.01523427851498127,0.04891074076294899,0.250262975692749,0.24905282258987427,0.0,0.9864356517791748,1.0488277673721313,1.1261826753616333,0.7275000214576721,0.9559215307235718,0.8274999856948853,0.5868909955024719,0.9125000238418579,0.24041704833507538,1.7832293510437012
16,0.2506065368652344,0.2473013550043106,0.0,1.0457990169525146,1.0517593622207642,1.0681918859481812,0.9975000023841858,0.013286437839269638,0.9975000023841858,0.019591081887483597,0.9975000023841858,0.013430988416075706,0.04630851373076439,0.2502860724925995,0.2496812641620636,0.0,0.9875262975692749,1.0660792589187622,1.1401273012161255,0.699999988079071,1.0399361848831177,0.8174999952316284,0.6148974895477295,0.8899999856948853,0.29600369930267334,1.9508377313613892
17,0.25054022669792175,0.24630524218082428,0.0,1.0502140522003174,1.0636183023452759,1.0768260955810547,1.0,0.012930398806929588,1.0,0.01693674363195896,1.0,0.012392307631671429,0.04225945100188255,0.2503614127635956,0.24980968236923218,0.0,0.9953718781471252,1.0887987613677979,1.1555416584014893,0.6974999904632568,1.0194138288497925,0.8224999904632568,0.5587515830993652,0.8999999761581421,0.23407359421253204,1.8122389316558838
18,0.2506240904331207,0.247691810131073,0.0,1.050723671913147,1.0606579780578613,1.0763843059539795,1.0,0.00830916129052639,1.0,0.012725923210382462,1.0,0.010084317065775394,0.031119395047426224,0.25023287534713745,0.24889403581619263,0.0,0.9852566719055176,1.0594589710235596,1.125500202178955,0.7350000143051147,1.0786021947860718,0.8050000071525574,0.6707684993743896,0.875,0.31838372349739075,2.0677545070648193
19,0.2505965530872345,0.2484004646539688,0.0,1.0518971681594849,1.0621892213821411,1.0759682655334473,1.0,0.007414387539029121,1.0,0.008521371521055698,1.0,0.008055509068071842,0.02399127185344696,0.2502277195453644,0.24928289651870728,0.0,0.9916687607765198,1.0199763774871826,1.1052236557006836,0.7724999785423279,0.8725811243057251,0.8075000047683716,0.5393129587173462,0.8374999761581421,0.37786757946014404,1.789762020111084
20,0.25045204162597656,0.24685007333755493,0.0,1.0475184917449951,1.063574194908142,1.0762698650360107,1.0,0.005306330509483814,1.0,0.008099932223558426,1.0,0.006872181780636311,0.02027844451367855,0.25024110078811646,0.24928849935531616,0.0,0.9875070452690125,1.0668882131576538,1.1455847024917603,0.7124999761581421,1.0352205038070679,0.8050000071525574,0.6827123165130615,0.9125000238418579,0.2486971914768219,1.9666295051574707
21,0.250550776720047,0.24840934574604034,0.0,1.0498642921447754,1.0590596199035645,1.0689278841018677,1.0,0.00702293636277318,1.0,0.008361040614545345,1.0,0.005938391201198101,0.02132236957550049,0.2502199411392212,0.24929729104042053,0.0,0.9986054301261902,1.0763510465621948,1.1357530355453491,0.7350000143051147,0.9391934275627136,0.8149999976158142,0.7202839851379395,0.8700000047683716,0.32340607047080994,1.982883334159851
22,0.25053614377975464,0.24860788881778717,0.0,1.0510951280593872,1.0618873834609985,1.075828194618225,1.0,0.004408008418977261,1.0,0.008713808842003345,1.0,0.005579507444053888,0.018701329827308655,0.25028741359710693,0.25026535987854004,0.0,0.98859703540802,1.0571922063827515,1.1208842992782593,0.6850000023841858,1.3103724718093872,0.7975000143051147,0.735116720199585,0.9024999737739563,0.2362649142742157,2.281754493713379
23,0.25047993659973145,0.24786849319934845,0.0,1.04854416847229,1.0571461915969849,1.0736050605773926,1.0,0.00431008031591773,1.0,0.005614872556179762,1.0,0.005216891877353191,0.015141848474740982,0.2502656579017639,0.2498805820941925,0.0,0.986100971698761,1.0731070041656494,1.123254656791687,0.7275000214576721,1.0357228517532349,0.8174999952316284,0.6452699303627014,0.8824999928474426,0.3078189492225647,1.9888122081756592
24,0.25043925642967224,0.247101292014122,0.0,1.052213191986084,1.064170479774475,1.0742456912994385,1.0,0.002751884050667286,1.0,0.004602151922881603,1.0,0.004080305807292461,0.0114343436434865,0.2502213716506958,0.24964891374111176,0.0,0.9972801804542542,1.09296715259552,1.162000060081482,0.737500011920929,1.1263213157653809,0.8174999952316284,0.6939551830291748,0.8999999761581421,0.2728518545627594,2.093128204345703
25,0.2504960298538208,0.24798394739627838,0.0,1.0498217344284058,1.0591785907745361,1.0752085447311401,1.0,0.0034904489293694496,1.0,0.004720150958746672,1.0,0.00387575919739902,0.012086360715329647,0.2502027750015259,0.24902580678462982,0.0,0.9751397967338562,1.0415366888046265,1.1213147640228271,0.7574999928474426,0.9239479303359985,0.8050000071525574,0.6148300766944885,0.862500011920929,0.37342697381973267,1.9122053384780884
26,0.2504864037036896,0.24727043509483337,0.0,1.0493862628936768,1.0628341436386108,1.076690673828125,1.0,0.002343219704926014,1.0,0.003502560779452324,1.0,0.002896226942539215,0.008742007426917553,0.2502407133579254,0.24972964823246002,0.0,0.9845553636550903,1.0713810920715332,1.1426604986190796,0.7574999928474426,1.0031718015670776,0.8525000214576721,0.523525595664978,0.8799999952316284,0.32206130027770996,1.8487590551376343
27,0.25046759843826294,0.2480737566947937,0.0,1.0536010265350342,1.0692278146743774,1.085191249847412,1.0,0.001984371803700924,1.0,0.0031921109184622765,1.0,0.0027933004312217236,0.007969783619046211,0.2502001225948334,0.24910762906074524,0.0,0.9740418791770935,1.0486226081848145,1.1063274145126343,0.7574999928474426,1.0528782606124878,0.7825000286102295,0.7814901471138,0.8725000023841858,0.37079182267189026,2.20516037940979
28,0.2504067122936249,0.24725459516048431,0.0,1.0563676357269287,1.0666693449020386,1.0796170234680176,1.0,0.002183964243158698,1.0,0.003157605417072773,1.0,0.00308019807562232,0.008421767503023148,0.2502027451992035,0.24898222088813782,0.0,0.9916005730628967,1.0343034267425537,1.1253035068511963,0.7549999952316284,0.983604371547699,0.8125,0.6434000134468079,0.8974999785423279,0.2705218493938446,1.8975257873535156
29,0.2504611909389496,0.24675266444683075,0.0,1.0520076751708984,1.060263991355896,1.0703511238098145,1.0,0.0018626414239406586,1.0,0.003040618496015668,1.0,0.0025600602384656668,0.007463318295776844,0.2502167522907257,0.2503301799297333,0.0,0.9907463192939758,1.065491795539856,1.1376646757125854,0.7475000023841858,1.0190764665603638,0.7850000262260437,0.7192780375480652,0.8324999809265137,0.43456292152404785,2.172917366027832
